Year;Month;City;URL event;Level 2 site;Visitors;Visits;Bounces;Page views;Time spent;Bounce rate
2022;"September";"Assebroek";"https://omroepzwart.nl/";"omroepzwart";1;1;0;3;1089211;0
2022;"September";"Assen";"https://omroepzwart.nl/";"omroepzwart";28;28;11;80;2399373;0.392857
2022;"September";"Assendelft";"https://omroepzwart.nl/";"omroepzwart";9;9;5;15;92224;0.555556
2022;"September";"Asten";"https://omroepzwart.nl/";"omroepzwart";3;3;2;4;56907;0.666667
2022;"September";"Astene";"https://omroepzwart.nl/";"omroepzwart";2;2;2;2;0;1
2022;"September";"Avenhorn";"https://omroepzwart.nl/";"omroepzwart";5;5;4;7;43374;0.8
2022;"September";"Axel";"https://omroepzwart.nl/";"omroepzwart";1;1;0;8;162304;0
2022;"September";"Baambrugge";"https://omroepzwart.nl/";"omroepzwart";5;9;3;26;1322221;0.333333
2022;"September";"Baarle-nassau";"https://omroepzwart.nl/";"omroepzwart";1;1;0;1;24379;0
2022;"September";"Baarn";"https://omroepzwart.nl/";"omroepzwart";3;3;2;7;880636;0.666667
2022;"September";"Babberich";"https://omroepzwart.nl/";"omroepzwart";3;4;3;5;19639;0.75
2022;"September";"Bachte-maria-leerne";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"September";"Bad segeberg";"https://omroepzwart.nl/";"omroepzwart";1;1;0;2;9291;0
2022;"September";"Badhoevedorp";"https://omroepzwart.nl/";"omroepzwart";11;13;5;25;290099;0.384615
2022;"September";"Baexem";"https://omroepzwart.nl/";"omroepzwart";1;1;0;5;67978;0
2022;"September";"Baflo";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"September";"Bangalore";"https://omroepzwart.nl/";"omroepzwart";3;3;2;4;4798;0.666667
2022;"September";"Bant";"https://omroepzwart.nl/";"omroepzwart";5;5;5;5;0;1
2022;"September";"Barendrecht";"https://omroepzwart.nl/";"omroepzwart";16;15;6;32;378909;0.4
2022;"September";"Bargenstedt";"https://omroepzwart.nl/";"omroepzwart";1;1;0;3;57193;0
2022;"September";"Barneveld";"https://omroepzwart.nl/";"omroepzwart";6;6;6;6;0;1
2022;"September";"Barranan";"https://omroepzwart.nl/";"omroepzwart";2;3;0;15;1095074;0
2022;"September";"Barueri";"https://omroepzwart.nl/";"omroepzwart";2;2;2;2;0;1
2022;"September";"Bathmen";"https://omroepzwart.nl/";"omroepzwart";1;1;0;15;1926410;0
2022;"September";"Bavel";"https://omroepzwart.nl/";"omroepzwart";1;1;0;6;203331;0
2022;"September";"Bazhong";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"September";"Bedum";"https://omroepzwart.nl/";"omroepzwart";2;2;1;3;21008;0.5
2022;"September";"Beegden";"https://omroepzwart.nl/";"omroepzwart";1;2;1;3;18250;0.5
2022;"September";"Beek";"https://omroepzwart.nl/";"omroepzwart";2;2;1;3;87474;0.5
2022;"September";"Beekbergen";"https://omroepzwart.nl/";"omroepzwart";5;5;3;10;88303;0.6
2022;"September";"Beekhuizen";"https://omroepzwart.nl/";"omroepzwart";2;2;0;5;66881;0
2022;"September";"Beerta";"https://omroepzwart.nl/";"omroepzwart";4;7;2;14;972934;0.285714
2022;"September";"Beesd";"https://omroepzwart.nl/";"omroepzwart";1;1;0;3;22285;0
2022;"September";"Beilen";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"September";"Belfeld";"https://omroepzwart.nl/";"omroepzwart";2;2;2;2;0;1
2022;"September";"Belgrade";"https://omroepzwart.nl/";"omroepzwart";1;1;0;6;125724;0
2022;"September";"Bemelen";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"September";"Bemmel";"https://omroepzwart.nl/";"omroepzwart";7;7;2;37;635933;0.285714
2022;"September";"Beneden leeuwen";"https://omroepzwart.nl/";"omroepzwart";2;2;1;3;14176;0.5
2022;"September";"Bennekom";"https://omroepzwart.nl/";"omroepzwart";2;3;1;9;52899;0.333333
2022;"September";"Benschop";"https://omroepzwart.nl/";"omroepzwart";1;2;1;3;21914;0.5
2022;"September";"Bentelo";"https://omroepzwart.nl/";"omroepzwart";1;2;2;2;0;1
2022;"September";"Berchem";"https://omroepzwart.nl/";"omroepzwart";1;1;0;3;522069;0
2022;"September";"Bergambacht";"https://omroepzwart.nl/";"omroepzwart";2;2;1;7;52277;0.5
2022;"September";"Bergeijk";"https://omroepzwart.nl/";"omroepzwart";2;2;2;2;0;1
2022;"September";"Bergen";"https://omroepzwart.nl/";"omroepzwart";6;6;4;8;28939;0.666667
2022;"September";"Bergen op zoom";"https://omroepzwart.nl/";"omroepzwart";5;5;2;22;710189;0.4
2022;"September";"Bergentheim";"https://omroepzwart.nl/";"omroepzwart";1;1;0;2;12891;0
2022;"September";"Bergerac";"https://omroepzwart.nl/";"omroepzwart";2;2;0;8;196104;0
2022;"September";"Berghem";"https://omroepzwart.nl/";"omroepzwart";3;3;2;4;7497;0.666667
2022;"September";"Bergschenhoek";"https://omroepzwart.nl/";"omroepzwart";11;11;7;33;2200962;0.636364
2022;"September";"Beringe";"https://omroepzwart.nl/";"omroepzwart";1;2;1;14;408072;0.5
2022;"September";"Berkel en rodenrijs";"https://omroepzwart.nl/";"omroepzwart";11;11;4;38;1406155;0.363636
2022;"September";"Berkel-enschot";"https://omroepzwart.nl/";"omroepzwart";3;4;2;8;67656;0.5
2022;"September";"Berkeley";"https://omroepzwart.nl/";"omroepzwart";1;1;0;3;52174;0
2022;"September";"Berlaar";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"September";"Berlicum";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"September";"Berlin";"https://omroepzwart.nl/";"omroepzwart";9;10;3;29;846061;0.3
2022;"September";"Best";"https://omroepzwart.nl/";"omroepzwart";11;11;7;28;2768700;0.636364
2022;"September";"Beuningen";"https://omroepzwart.nl/";"omroepzwart";4;4;1;16;160973;0.25
2022;"September";"Beusichem";"https://omroepzwart.nl/";"omroepzwart";1;1;0;4;42668;0
2022;"September";"Beverwijk";"https://omroepzwart.nl/";"omroepzwart";13;22;18;29;235475;0.818182
2022;"September";"Biddinghuizen";"https://omroepzwart.nl/";"omroepzwart";4;5;3;10;91802;0.6
2022;"September";"Biervliet";"https://omroepzwart.nl/";"omroepzwart";1;2;1;3;16834;0.5
2022;"September";"Biezenmortel";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"September";"Biggekerke";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"September";"Bilthoven";"https://omroepzwart.nl/";"omroepzwart";6;6;5;8;42007;0.833333
2022;"September";"Birmingham";"https://omroepzwart.nl/";"omroepzwart";1;1;0;2;3;0
2022;"September";"Bladel";"https://omroepzwart.nl/";"omroepzwart";4;4;1;10;119104;0.25
2022;"September";"Blaricum";"https://omroepzwart.nl/";"omroepzwart";4;4;1;11;136848;0.25
2022;"September";"Blauwgrond";"https://omroepzwart.nl/";"omroepzwart";2;2;2;2;0;1
2022;"September";"Bleiswijk";"https://omroepzwart.nl/";"omroepzwart";4;4;1;14;361304;0.25
2022;"September";"Bleskensgraaf";"https://omroepzwart.nl/";"omroepzwart";1;1;0;2;4908;0
2022;"September";"Bloemendaal";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"September";"Bocholtz";"https://omroepzwart.nl/";"omroepzwart";1;1;0;7;468520;0
2022;"September";"Bodegraven";"https://omroepzwart.nl/";"omroepzwart";8;8;6;11;44257;0.75
2022;"September";"Bolsward";"https://omroepzwart.nl/";"omroepzwart";2;2;2;2;0;1
2022;"September";"Bombaye";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"September";"Bonn";"https://omroepzwart.nl/";"omroepzwart";2;2;1;3;3491;0.5
2022;"September";"Borculo";"https://omroepzwart.nl/";"omroepzwart";1;1;0;2;34264;0
2022;"September";"Borger";"https://omroepzwart.nl/";"omroepzwart";2;3;2;5;49509;0.666667
2022;"September";"Borgerhout";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"September";"Borne";"https://omroepzwart.nl/";"omroepzwart";13;13;5;27;247515;0.384615
2022;"September";"Boskoop";"https://omroepzwart.nl/";"omroepzwart";4;4;2;7;42085;0.5
2022;"September";"Bosschenhoofd";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"September";"Boven-leeuwen";"https://omroepzwart.nl/";"omroepzwart";2;2;1;5;67436;0.5
2022;"September";"Bovenkarspel";"https://omroepzwart.nl/";"omroepzwart";6;6;3;10;85019;0.5
2022;"September";"Boxmeer";"https://omroepzwart.nl/";"omroepzwart";1;1;0;2;11626;0
2022;"September";"Boxtel";"https://omroepzwart.nl/";"omroepzwart";7;7;4;27;658248;0.571429
2022;"September";"Brabrand";"https://omroepzwart.nl/";"omroepzwart";1;3;1;12;336577;0.333333
2022;"September";"Braine-l'alleud";"https://omroepzwart.nl/";"omroepzwart";2;2;1;3;50975;0.5
2022;"September";"Brakel";"https://omroepzwart.nl/";"omroepzwart";1;1;0;2;9840;0
2022;"September";"Breda";"https://omroepzwart.nl/";"omroepzwart";42;58;34;119;6865432;0.586207
2022;"September";"Bree";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"September";"Breezand";"https://omroepzwart.nl/";"omroepzwart";1;1;0;2;64265;0
2022;"September";"Bremen";"https://omroepzwart.nl/";"omroepzwart";1;1;0;5;73572;0
2022;"September";"Breskens";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"September";"Breukelen";"https://omroepzwart.nl/";"omroepzwart";1;1;0;2;35546;0
2022;"September";"Brielle";"https://omroepzwart.nl/";"omroepzwart";3;3;3;3;0;1
2022;"September";"Broek";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"September";"Broek in waterland";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"September";"Broek op langedijk";"https://omroepzwart.nl/";"omroepzwart";5;5;3;11;541458;0.6
2022;"September";"Brouwershaven";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"September";"Brummen";"https://omroepzwart.nl/";"omroepzwart";5;7;3;13;156898;0.428571
2022;"September";"Brunssum";"https://omroepzwart.nl/";"omroepzwart";8;10;6;20;1411924;0.6
2022;"September";"Brussels";"https://omroepzwart.nl/";"omroepzwart";3;3;2;6;203722;0.666667
2022;"September";"Bucharest";"https://omroepzwart.nl/";"omroepzwart";1;1;0;2;29216;0
2022;"September";"Budapest";"https://omroepzwart.nl/";"omroepzwart";2;2;1;3;23654;0.5
2022;"September";"Budel";"https://omroepzwart.nl/";"omroepzwart";2;2;2;2;0;1
2022;"September";"Budel-dorplein";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"September";"Buggenum";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"September";"Buhl";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"September";"Bunde";"https://omroepzwart.nl/";"omroepzwart";5;5;2;20;427546;0.4
2022;"September";"Bunnik";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"September";"Bunschoten-spakenburg";"https://omroepzwart.nl/";"omroepzwart";6;6;4;8;32701;0.666667
2022;"September";"Burcht";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"September";"Buren";"https://omroepzwart.nl/";"omroepzwart";7;7;7;7;0;1
2022;"September";"Burgh-haamstede";"https://omroepzwart.nl/";"omroepzwart";1;1;0;6;102608;0
2022;"September";"Burgum";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"September";"Burlingame";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"September";"Busan";"https://omroepzwart.nl/";"omroepzwart";2;2;2;2;0;1
2022;"September";"Bussum";"https://omroepzwart.nl/";"omroepzwart";21;24;17;45;852700;0.708333
2022;"September";"Bussy-en-othe";"https://omroepzwart.nl/";"omroepzwart";2;2;1;3;5679;0.5
2022;"September";"Calgary";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"September";"Calheta";"https://omroepzwart.nl/";"omroepzwart";1;1;0;4;144065;0
2022;"September";"Callantsoog";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"September";"Calvo";"https://omroepzwart.nl/";"omroepzwart";1;2;2;2;0;1
2022;"September";"Capelle aan den ijssel";"https://omroepzwart.nl/";"omroepzwart";38;40;20;112;2644132;0.5
2022;"September";"Casablanca";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"September";"Castellaneta";"https://omroepzwart.nl/";"omroepzwart";2;2;2;2;0;1
2022;"September";"Castenray";"https://omroepzwart.nl/";"omroepzwart";1;1;0;3;83982;0
2022;"September";"Castricum";"https://omroepzwart.nl/";"omroepzwart";10;10;7;14;498892;0.7
2022;"September";"Chaam";"https://omroepzwart.nl/";"omroepzwart";1;1;0;2;12049;0
2022;"September";"Chalandry-elaire";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"September";"Chatillon-en-diois";"https://omroepzwart.nl/";"omroepzwart";1;1;0;3;202119;0
2022;"September";"Chemnitz";"https://omroepzwart.nl/";"omroepzwart";2;2;2;2;0;1
2022;"September";"Chester springs";"https://omroepzwart.nl/";"omroepzwart";1;1;0;4;82565;0
2022;"September";"Cheyenne";"https://omroepzwart.nl/";"omroepzwart";6;6;6;6;0;1
2022;"September";"Chongqing";"https://omroepzwart.nl/";"omroepzwart";4;4;4;4;0;1
2022;"September";"Cincinnati";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"September";"Cleveland";"https://omroepzwart.nl/";"omroepzwart";1;1;0;4;286724;0
2022;"September";"Coevorden";"https://omroepzwart.nl/";"omroepzwart";2;3;2;6;61755;0.666667
2022;"September";"Coleraine";"https://omroepzwart.nl/";"omroepzwart";1;1;0;2;179667;0
2022;"September";"College station";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"September";"Copenhagen";"https://omroepzwart.nl/";"omroepzwart";1;1;0;16;1779667;0
2022;"September";"Corrales de valldigna";"https://omroepzwart.nl/";"omroepzwart";2;2;1;5;71516;0.5
2022;"September";"Cosenza";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"September";"Cotonou";"https://omroepzwart.nl/";"omroepzwart";2;2;0;3;152501;0
2022;"September";"Council bluffs";"https://omroepzwart.nl/";"omroepzwart";10;10;10;10;0;1
2022;"September";"Courbevoie";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"September";"Cromvoirt";"https://omroepzwart.nl/";"omroepzwart";1;1;0;2;18614;0
2022;"September";"Crows nest";"https://omroepzwart.nl/";"omroepzwart";1;1;0;2;13599;0
2022;"September";"Cruquius";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"September";"Cuenca";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"September";"Cuijk";"https://omroepzwart.nl/";"omroepzwart";4;4;2;6;60070;0.5
2022;"September";"Culemborg";"https://omroepzwart.nl/";"omroepzwart";5;6;3;21;575120;0.5
2022;"September";"Daarlerveen";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"September";"Dalen";"https://omroepzwart.nl/";"omroepzwart";2;2;1;6;136805;0.5
2022;"September";"Dalfsen";"https://omroepzwart.nl/";"omroepzwart";4;4;2;10;61835;0.5
2022;"September";"Dalian";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"September";"Dallas";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"September";"Damwald";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"September";"De bilt";"https://omroepzwart.nl/";"omroepzwart";4;4;0;20;1755861;0
2022;"September";"De klomp";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"September";"De koog";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"September";"De kwakel";"https://omroepzwart.nl/";"omroepzwart";4;4;3;5;84927;0.75
2022;"September";"De lier";"https://omroepzwart.nl/";"omroepzwart";8;8;6;20;415529;0.75
2022;"September";"De lutte";"https://omroepzwart.nl/";"omroepzwart";3;3;2;5;134489;0.666667
2022;"September";"De meern";"https://omroepzwart.nl/";"omroepzwart";13;13;9;28;731022;0.692308
2022;"September";"De waal";"https://omroepzwart.nl/";"omroepzwart";3;4;3;4;0;0.75
2022;"September";"De westereen";"https://omroepzwart.nl/";"omroepzwart";1;1;0;2;8222;0
2022;"September";"De zilk";"https://omroepzwart.nl/";"omroepzwart";3;3;2;4;36836;0.666667
2022;"September";"Dedemsvaart";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"September";"Deinze";"https://omroepzwart.nl/";"omroepzwart";1;1;0;5;26947;0
2022;"September";"Delden";"https://omroepzwart.nl/";"omroepzwart";1;1;0;4;99580;0
2022;"September";"Delfgauw";"https://omroepzwart.nl/";"omroepzwart";6;8;5;13;227975;0.625
2022;"September";"Delft";"https://omroepzwart.nl/";"omroepzwart";35;38;25;68;603928;0.657895
2022;"September";"Delfzijl";"https://omroepzwart.nl/";"omroepzwart";5;5;2;21;534090;0.4
2022;"September";"Den burg";"https://omroepzwart.nl/";"omroepzwart";6;6;2;14;1783316;0.333333
2022;"September";"Den dolder";"https://omroepzwart.nl/";"omroepzwart";3;3;1;9;107211;0.333333
2022;"September";"Den ham";"https://omroepzwart.nl/";"omroepzwart";1;1;0;2;69173;0
2022;"September";"Den helder";"https://omroepzwart.nl/";"omroepzwart";15;19;7;47;3155465;0.368421
2022;"September";"Den hoorn";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"September";"Den ilp";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"September";"Den oever";"https://omroepzwart.nl/";"omroepzwart";1;1;0;2;45461;0
2022;"September";"Denekamp";"https://omroepzwart.nl/";"omroepzwart";1;1;0;2;8472;0
2022;"September";"Des moines";"https://omroepzwart.nl/";"omroepzwart";7;7;5;9;19175;0.714286
2022;"September";"Deurne";"https://omroepzwart.nl/";"omroepzwart";7;7;4;14;102764;0.571429
2022;"September";"Deurningen";"https://omroepzwart.nl/";"omroepzwart";2;2;0;11;250760;0
2022;"September";"Deventer";"https://omroepzwart.nl/";"omroepzwart";32;39;23;87;1456968;0.589744
2022;"September";"Didam";"https://omroepzwart.nl/";"omroepzwart";4;4;3;10;171968;0.75
2022;"September";"Diemen";"https://omroepzwart.nl/";"omroepzwart";31;31;15;99;2213693;0.483871
2022;"September";"Diepenheim";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"September";"Diepenveen";"https://omroepzwart.nl/";"omroepzwart";1;1;0;7;199174;0
2022;"September";"Dieren";"https://omroepzwart.nl/";"omroepzwart";7;7;4;13;146324;0.571429
2022;"September";"Dinteloord";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"September";"Dinxperlo";"https://omroepzwart.nl/";"omroepzwart";3;3;0;11;204296;0
2022;"September";"Dirkshorn";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"September";"Doenrade";"https://omroepzwart.nl/";"omroepzwart";1;1;0;5;50072;0
2022;"September";"Doesburg";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"September";"Doetinchem";"https://omroepzwart.nl/";"omroepzwart";21;22;12;53;1502036;0.545455
2022;"September";"Dokkum";"https://omroepzwart.nl/";"omroepzwart";3;3;2;5;75648;0.666667
2022;"September";"Domburg";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"September";"Dongen";"https://omroepzwart.nl/";"omroepzwart";5;5;3;18;125470;0.6
2022;"September";"Doorn";"https://omroepzwart.nl/";"omroepzwart";2;2;2;2;0;1
2022;"September";"Doornenburg";"https://omroepzwart.nl/";"omroepzwart";1;1;0;4;723555;0
2022;"September";"Doorwerth";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"September";"Dordrecht";"https://omroepzwart.nl/";"omroepzwart";51;63;35;158;7211113;0.555556
2022;"September";"Dortmund";"https://omroepzwart.nl/";"omroepzwart";2;2;1;10;140815;0.5
2022;"September";"Drachten";"https://omroepzwart.nl/";"omroepzwart";14;15;10;24;222477;0.666667
2022;"September";"Drempt";"https://omroepzwart.nl/";"omroepzwart";1;1;0;4;52853;0
2022;"September";"Dresden";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"September";"Driebergen-rijsenburg";"https://omroepzwart.nl/";"omroepzwart";6;7;4;11;526971;0.571429
2022;"September";"Driehuis";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"September";"Driel";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"September";"Drobollach am faaker see";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"September";"Drongen";"https://omroepzwart.nl/";"omroepzwart";2;2;2;2;0;1
2022;"September";"Dronryp";"https://omroepzwart.nl/";"omroepzwart";1;2;0;10;1416703;0
2022;"September";"Dronten";"https://omroepzwart.nl/";"omroepzwart";9;10;6;14;441157;0.6
2022;"September";"Drunen";"https://omroepzwart.nl/";"omroepzwart";1;1;0;2;29471;0
2022;"September";"Drvenik";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"September";"Dublin";"https://omroepzwart.nl/";"omroepzwart";23;23;12;80;1692727;0.521739
2022;"September";"Duffel";"https://omroepzwart.nl/";"omroepzwart";1;1;0;7;383159;0
2022;"September";"Duiven";"https://omroepzwart.nl/";"omroepzwart";14;15;8;25;248594;0.533333
2022;"September";"Duivendrecht";"https://omroepzwart.nl/";"omroepzwart";3;3;2;5;18673;0.666667
2022;"September";"Dunboyne";"https://omroepzwart.nl/";"omroepzwart";6;6;6;6;0;1
2022;"September";"Duong truc";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"September";"Dwingeloo";"https://omroepzwart.nl/";"omroepzwart";2;2;1;4;29574;0.5
2022;"September";"Ealing";"https://omroepzwart.nl/";"omroepzwart";1;1;0;2;722841;0
2022;"September";"Easterein";"https://omroepzwart.nl/";"omroepzwart";2;2;2;2;0;1
2022;"September";"Eaton socon";"https://omroepzwart.nl/";"omroepzwart";1;1;0;3;128737;0
2022;"September";"Echt";"https://omroepzwart.nl/";"omroepzwart";7;8;4;15;1269989;0.5
2022;"September";"Edam";"https://omroepzwart.nl/";"omroepzwart";1;1;0;2;27909;0
2022;"September";"Ede";"https://omroepzwart.nl/";"omroepzwart";33;39;26;65;1204740;0.666667
2022;"September";"Ederveen";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"September";"Edinburgh";"https://omroepzwart.nl/";"omroepzwart";1;1;0;2;11175;0
2022;"September";"Eefde";"https://omroepzwart.nl/";"omroepzwart";2;2;1;3;14859;0.5
2022;"September";"Eelde";"https://omroepzwart.nl/";"omroepzwart";3;3;3;3;0;1
2022;"September";"Eemnes";"https://omroepzwart.nl/";"omroepzwart";3;3;1;5;38356;0.333333
2022;"September";"Eerbeek";"https://omroepzwart.nl/";"omroepzwart";2;2;1;6;126142;0.5
2022;"September";"Eersel";"https://omroepzwart.nl/";"omroepzwart";2;2;0;6;279398;0
2022;"September";"Eethen";"https://omroepzwart.nl/";"omroepzwart";1;1;0;7;157409;0
2022;"September";"Eext";"https://omroepzwart.nl/";"omroepzwart";4;5;2;12;286825;0.4
2022;"September";"Egmond aan den hoef";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
